2.104999999999996874e-01,1.900000000000012790e-01,2.104999999999996874e-01,2.104999999999996874e-01,2.104999999999996874e-01,2.104999999999996874e-01
2.104999999999996874e-01,1.900000000000012790e-01,2.104999999999996874e-01,2.104999999999996874e-01,2.104999999999996874e-01,2.104999999999996874e-01
2.104999999999996874e-01,1.900000000000012790e-01,2.104999999999996874e-01,2.104999999999996874e-01,2.104999999999996874e-01,2.104999999999996874e-01
2.104999999999996874e-01,1.900000000000012790e-01,2.104999999999996874e-01,2.104999999999996874e-01,2.104999999999996874e-01,2.104999999999996874e-01
2.104999999999996874e-01,1.900000000000012790e-01,2.104999999999996874e-01,2.104999999999996874e-01,2.104999999999996874e-01,2.104999999999996874e-01
2.104999999999996874e-01,1.900000000000012790e-01,2.104999999999996874e-01,2.104999999999996874e-01,2.104999999999996874e-01,2.104999999999996874e-01
2.104999999999996874e-01,1.900000000000012790e-01,2.104999999999996874e-01,2.104999999999996874e-01,2.104999999999996874e-01,2.104999999999996874e-01
2.104999999999996874e-01,1.900000000000012790e-01,2.104999999999996874e-01,2.104999999999996874e-01,2.104999999999996874e-01,2.104999999999996874e-01
4.299999999999997158e-01,4.299999999999997158e-01,4.299999999999997158e-01,4.905000000000008242e-01,4.905000000000008242e-01,4.500000000000010658e-01
4.299999999999997158e-01,4.299999999999997158e-01,4.299999999999997158e-01,4.905000000000008242e-01,4.905000000000008242e-01,4.500000000000010658e-01
4.500000000000010658e-01,4.500000000000010658e-01,4.500000000000010658e-01,4.905000000000008242e-01,4.905000000000008242e-01,4.500000000000010658e-01
4.500000000000010658e-01,4.500000000000010658e-01,4.500000000000010658e-01,4.905000000000008242e-01,4.905000000000008242e-01,4.500000000000010658e-01
4.299999999999997158e-01,4.299999999999997158e-01,4.299999999999997158e-01,4.905000000000008242e-01,4.905000000000008242e-01,4.500000000000010658e-01
4.299999999999997158e-01,4.299999999999997158e-01,4.299999999999997158e-01,4.905000000000008242e-01,4.905000000000008242e-01,4.500000000000010658e-01
4.500000000000010658e-01,4.500000000000010658e-01,4.500000000000010658e-01,4.905000000000008242e-01,4.905000000000008242e-01,4.500000000000010658e-01
4.500000000000010658e-01,4.500000000000010658e-01,4.500000000000010658e-01,4.905000000000008242e-01,4.905000000000008242e-01,4.500000000000010658e-01
3.468049999999998079e-01,3.734850000000005110e-01,3.004999999999995453e-01,3.004999999999995453e-01,3.004999999999995453e-01,3.004999999999995453e-01
4.706299999999998818e-01,4.706299999999998818e-01,4.706299999999998818e-01,3.004999999999995453e-01,3.004999999999995453e-01,3.004999999999995453e-01
3.734850000000005110e-01,3.734850000000005110e-01,3.004999999999995453e-01,3.004999999999995453e-01,3.004999999999995453e-01,3.004999999999995453e-01
4.706299999999998818e-01,4.706299999999998818e-01,5.096900000000008646e-01,3.004999999999995453e-01,3.004999999999995453e-01,3.004999999999995453e-01
3.734850000000005110e-01,3.734850000000005110e-01,3.004999999999995453e-01,3.004999999999995453e-01,3.004999999999995453e-01,3.004999999999995453e-01
4.706299999999998818e-01,4.706299999999998818e-01,5.096900000000008646e-01,3.004999999999995453e-01,3.004999999999995453e-01,3.004999999999995453e-01
3.734850000000005110e-01,3.734850000000005110e-01,3.004999999999995453e-01,3.004999999999995453e-01,3.004999999999995453e-01,3.004999999999995453e-01
5.096900000000008646e-01,5.096900000000008646e-01,5.096900000000008646e-01,3.004999999999995453e-01,3.004999999999995453e-01,3.004999999999995453e-01
4.200000000000017053e-01,4.200000000000017053e-01,4.200000000000017053e-01,4.600000000000008527e-01,4.600000000000008527e-01,4.200000000000017053e-01
4.200000000000017053e-01,4.200000000000017053e-01,4.200000000000017053e-01,4.600000000000008527e-01,4.600000000000008527e-01,4.200000000000017053e-01
4.200000000000017053e-01,4.200000000000017053e-01,4.200000000000017053e-01,4.600000000000008527e-01,4.600000000000008527e-01,4.200000000000017053e-01
4.200000000000017053e-01,4.200000000000017053e-01,4.200000000000017053e-01,4.600000000000008527e-01,4.600000000000008527e-01,4.200000000000017053e-01
4.200000000000017053e-01,4.200000000000017053e-01,4.200000000000017053e-01,4.600000000000008527e-01,4.600000000000008527e-01,4.200000000000017053e-01
4.200000000000017053e-01,4.200000000000017053e-01,4.200000000000017053e-01,4.600000000000008527e-01,4.600000000000008527e-01,4.200000000000017053e-01
4.200000000000017053e-01,4.200000000000017053e-01,4.200000000000017053e-01,4.600000000000008527e-01,4.600000000000008527e-01,4.200000000000017053e-01
4.200000000000017053e-01,4.200000000000017053e-01,4.200000000000017053e-01,4.600000000000008527e-01,4.600000000000008527e-01,4.200000000000017053e-01
