# Observation Name: ANONYMOUS->observations->subsurface outlet flux
# Region: west subsurface
# Functional: observation data: extensive integral
# Variable: mass_flux
# ===========================================================
#
0.0000000000000000e+00  5.7575814062035459e-15
8.6400000000000000e+04  2.4912413390260397e-12
1.7280000000000000e+05  2.4908195029694009e-12
2.5920000000000000e+05  2.4899079936604970e-12
3.4560000000000000e+05  2.4883653197338976e-12
4.3200000000000000e+05  2.4861795013423081e-12
5.1840000000000000e+05  2.4833900236007755e-12
6.0480000000000000e+05  2.4800311650866586e-12
6.9120000000000000e+05  2.4761999264399149e-12
7.7760000000000000e+05  2.4717422490867908e-12
8.6400000000000000e+05  2.4664130992750816e-12
9.5040000000000000e+05  2.4601268104249937e-12
1.0368000000000000e+06  2.4527989896938607e-12
1.1232000000000000e+06  2.4444582924608648e-12
1.2096000000000000e+06  2.4353230493946459e-12
1.2960000000000000e+06  2.4260585006554702e-12
1.3824000000000000e+06  2.4169676467855032e-12
1.4688000000000000e+06  2.4079465376154778e-12
1.5552000000000000e+06  2.3989304112112728e-12
1.6416000000000000e+06  2.3899943751155017e-12
1.7280000000000000e+06  2.3811358999704640e-12
1.8144000000000000e+06  2.3721491865193141e-12
1.9008000000000000e+06  2.3629493739207977e-12
1.9872000000000000e+06  2.3536429608398838e-12
2.0736000000000000e+06  2.3443937596222185e-12
2.1600000000000000e+06  2.3353653929781843e-12
2.2464000000000000e+06  2.3266051834160356e-12
2.3328000000000000e+06  2.3181048934984088e-12
2.4192000000000000e+06  2.3097717092339573e-12
2.5056000000000000e+06  2.3014304029702089e-12
2.5920000000000000e+06  2.2930503868586301e-12
2.6784000000000000e+06  2.2848161950253792e-12
2.7648000000000000e+06  2.2767817234585240e-12
2.8512000000000000e+06  2.2688594140425256e-12
2.9376000000000000e+06  2.2611094928773452e-12
3.0240000000000000e+06  2.2536466912004889e-12
3.1104000000000000e+06  2.2464061097143082e-12
3.1968000000000000e+06  2.2392586326794203e-12
3.2832000000000000e+06  2.2321721788746915e-12
3.3696000000000000e+06  2.2251923949944695e-12
3.4560000000000000e+06  2.2183386670148698e-12
3.5424000000000000e+06  2.2116490103075586e-12
3.6288000000000000e+06  2.2051638735999686e-12
3.7152000000000000e+06  2.1988699052543416e-12
3.8016000000000000e+06  2.1927777768618489e-12
3.8880000000000000e+06  2.1869650341280894e-12
3.9744000000000000e+06  2.1814416800206509e-12
4.0608000000000000e+06  2.1761178470990851e-12
4.1472000000000000e+06  2.1708343396334398e-12
4.2336000000000000e+06  2.1654658153041621e-12
4.3200000000000000e+06  2.1599564990500885e-12
4.4064000000000000e+06  2.1543341974346990e-12
4.4928000000000000e+06  2.1487546464028593e-12
4.5792000000000000e+06  2.1433139420222182e-12
4.6656000000000000e+06  2.1379596564280788e-12
4.7520000000000000e+06  2.1326623072512006e-12
4.8384000000000000e+06  2.1274379907544247e-12
4.9248000000000000e+06  2.1224214748010742e-12
5.0112000000000000e+06  2.1176674628300995e-12
5.0976000000000000e+06  2.1130803135534681e-12
5.1840000000000000e+06  2.1085136851439650e-12
5.2704000000000000e+06  2.1038915988133314e-12
5.3568000000000000e+06  2.0992744067523843e-12
5.4432000000000000e+06  2.0947234170639215e-12
5.5296000000000000e+06  2.0902985596772143e-12
5.6160000000000000e+06  2.0860307744313850e-12
5.7024000000000000e+06  2.0818501223139654e-12
5.7888000000000000e+06  2.0776949183722669e-12
5.8752000000000000e+06  2.0735514016838216e-12
5.9616000000000000e+06  2.0694777469623118e-12
6.0480000000000000e+06  2.0654049140231995e-12
6.1344000000000000e+06  2.0613136254351579e-12
6.2208000000000000e+06  2.0573182550636045e-12
6.3072000000000000e+06  2.0535293614362175e-12
6.3936000000000000e+06  2.0499559308957354e-12
6.4800000000000000e+06  2.0465331116909244e-12
6.5664000000000000e+06  2.0431954555752105e-12
6.6528000000000000e+06  2.0398977974925645e-12
6.7392000000000000e+06  2.0365814848596858e-12
6.8256000000000000e+06  2.0332650034187518e-12
6.9120000000000000e+06  2.0299818066670321e-12
6.9984000000000000e+06  2.0267699381272923e-12
7.0848000000000000e+06  2.0237162291103522e-12
7.1712000000000000e+06  2.0208891950802817e-12
7.2576000000000000e+06  2.0182450623991023e-12
7.3440000000000000e+06  2.0157926874969035e-12
7.4304000000000000e+06  2.0134869935173302e-12
7.5168000000000000e+06  2.0112876960930215e-12
7.6032000000000000e+06  2.0091704595273555e-12
7.6896000000000000e+06  2.0071092546629329e-12
7.7760000000000000e+06  2.0050680434746716e-12
7.8624000000000000e+06  2.0030432622018747e-12
7.9488000000000000e+06  2.0010634129963281e-12
8.0352000000000000e+06  1.9991553960963052e-12
8.1216000000000000e+06  1.9973373925665852e-12
8.2080000000000000e+06  1.9956232269553299e-12
8.2944000000000000e+06  1.9940049039077836e-12
8.3808000000000000e+06  1.9925049004250249e-12
8.4672000000000000e+06  1.9911789498249473e-12
8.5536000000000000e+06  1.9900132969129101e-12
8.6400000000000000e+06  1.9889445319081141e-12
