# Observation Name: ANONYMOUS->observations->subsurface water content
# Region: computational domain
# Functional: observation data: extensive integral
# Variable: water_content
# ===========================================================
#
0.0000000000000000e+00  4.1563346645566159e+08
8.6400000000000000e+04  4.1563346632020515e+08
1.7280000000000000e+05  4.1563346632356089e+08
2.5920000000000000e+05  4.1563346633015031e+08
3.4560000000000000e+05  4.1563346633613712e+08
4.3200000000000000e+05  4.1563346633805853e+08
5.1840000000000000e+05  4.1563346634061611e+08
6.0480000000000000e+05  4.1563346634259945e+08
6.9120000000000000e+05  4.1563346634334958e+08
7.7760000000000000e+05  4.1563346634716070e+08
8.6400000000000000e+05  4.1563346634900844e+08
9.5040000000000000e+05  4.1563346634753650e+08
1.0368000000000000e+06  4.1563346634902382e+08
1.1232000000000000e+06  4.1563346634914339e+08
1.2096000000000000e+06  4.1563346635039061e+08
1.2960000000000000e+06  4.1563346635154688e+08
1.3824000000000000e+06  4.1563346635052556e+08
1.4688000000000000e+06  4.1563346635128230e+08
1.5552000000000000e+06  4.1563346635166335e+08
1.6416000000000000e+06  4.1563346635182410e+08
1.7280000000000000e+06  4.1563346635099286e+08
1.8144000000000000e+06  4.1563346635346365e+08
1.9008000000000000e+06  4.1563346635351288e+08
1.9872000000000000e+06  4.1563346635368377e+08
2.0736000000000000e+06  4.1563346635406560e+08
2.1600000000000000e+06  4.1563346635416728e+08
2.2464000000000000e+06  4.1563346635437679e+08
2.3328000000000000e+06  4.1563346635280496e+08
2.4192000000000000e+06  4.1563346635336703e+08
2.5056000000000000e+06  4.1563346635369444e+08
2.5920000000000000e+06  4.1563346635336226e+08
2.6784000000000000e+06  4.1563346635364115e+08
2.7648000000000000e+06  4.1563346635361600e+08
2.8512000000000000e+06  4.1563346635376519e+08
2.9376000000000000e+06  4.1563346635388058e+08
3.0240000000000000e+06  4.1563346635382342e+08
3.1104000000000000e+06  4.1563346635402989e+08
3.1968000000000000e+06  4.1563346635403317e+08
3.2832000000000000e+06  4.1563346635397983e+08
3.3696000000000000e+06  4.1563346635436720e+08
3.4560000000000000e+06  4.1563346635437709e+08
3.5424000000000000e+06  4.1563346635443389e+08
3.6288000000000000e+06  4.1563346635443807e+08
3.7152000000000000e+06  4.1563346635453331e+08
3.8016000000000000e+06  4.1563346635498309e+08
3.8880000000000000e+06  4.1563346635499638e+08
3.9744000000000000e+06  4.1563346635517770e+08
4.0608000000000000e+06  4.1563346635598654e+08
4.1472000000000000e+06  4.1563346635608804e+08
4.2336000000000000e+06  4.1563346635616785e+08
4.3200000000000000e+06  4.1563346635624647e+08
4.4064000000000000e+06  4.1563346635613960e+08
4.4928000000000000e+06  4.1563346635625082e+08
4.5792000000000000e+06  4.1563346635705930e+08
4.6656000000000000e+06  4.1563346635710990e+08
4.7520000000000000e+06  4.1563346635717160e+08
4.8384000000000000e+06  4.1563346635990030e+08
4.9248000000000000e+06  4.1563346635992694e+08
5.0112000000000000e+06  4.1563346636040372e+08
5.0976000000000000e+06  4.1563346636109573e+08
5.1840000000000000e+06  4.1563346636113268e+08
5.2704000000000000e+06  4.1563346636205649e+08
5.3568000000000000e+06  4.1563346636205912e+08
5.4432000000000000e+06  4.1563346636214566e+08
5.5296000000000000e+06  4.1563346636222452e+08
5.6160000000000000e+06  4.1563346636317295e+08
5.7024000000000000e+06  4.1563346636318541e+08
5.7888000000000000e+06  4.1563346636323953e+08
5.8752000000000000e+06  4.1563346636576951e+08
5.9616000000000000e+06  4.1563346636805320e+08
6.0480000000000000e+06  4.1563346636808676e+08
6.1344000000000000e+06  4.1563346637002254e+08
6.2208000000000000e+06  4.1563346637038535e+08
6.3072000000000000e+06  4.1563346637046510e+08
6.3936000000000000e+06  4.1563346637070793e+08
6.4800000000000000e+06  4.1563346637080866e+08
6.5664000000000000e+06  4.1563346637081283e+08
6.6528000000000000e+06  4.1563346637153351e+08
6.7392000000000000e+06  4.1563346637178266e+08
6.8256000000000000e+06  4.1563346637180877e+08
6.9120000000000000e+06  4.1563346637180984e+08
6.9984000000000000e+06  4.1563346637375998e+08
7.0848000000000000e+06  4.1563346609296221e+08
7.1712000000000000e+06  4.1563346608838505e+08
7.2576000000000000e+06  4.1563346596174461e+08
7.3440000000000000e+06  4.1563346596192914e+08
7.4304000000000000e+06  4.1563346596195912e+08
7.5168000000000000e+06  4.1563346596196026e+08
7.6032000000000000e+06  4.1563346596196419e+08
7.6896000000000000e+06  4.1563346596207130e+08
7.7760000000000000e+06  4.1563346596207517e+08
7.8624000000000000e+06  4.1563346596215725e+08
7.9488000000000000e+06  4.1563346596217602e+08
8.0352000000000000e+06  4.1563346596217668e+08
8.1216000000000000e+06  4.1563346596220344e+08
8.2080000000000000e+06  4.1563346596223062e+08
8.2944000000000000e+06  4.1563346596228081e+08
8.3808000000000000e+06  4.1563346596292907e+08
8.4672000000000000e+06  4.1563346596301830e+08
8.5536000000000000e+06  4.1563346596336770e+08
8.6400000000000000e+06  4.1563346596337354e+08
8.7264000000000000e+06  4.1563346596348196e+08
8.8128000000000000e+06  4.1563346596602267e+08
8.8992000000000000e+06  4.1563346596605283e+08
8.9856000000000000e+06  4.1563346596607465e+08
9.0720000000000000e+06  4.1563346596607816e+08
9.1584000000000000e+06  4.1563346596607393e+08
9.2448000000000000e+06  4.1563346596670932e+08
9.3312000000000000e+06  4.1563346596679467e+08
9.4176000000000000e+06  4.1563346596695143e+08
9.5040000000000000e+06  4.1563346596693575e+08
9.5904000000000000e+06  4.1563346596526009e+08
9.6768000000000000e+06  4.1563346581715941e+08
9.7632000000000000e+06  4.1563346581716400e+08
9.8496000000000000e+06  4.1563346581732190e+08
9.9360000000000000e+06  4.1563346581731087e+08
1.0022400000000000e+07  4.1563346581591064e+08
1.0108800000000000e+07  4.1563346581605309e+08
1.0195200000000000e+07  4.1563346580991971e+08
1.0281600000000000e+07  4.1563346572908211e+08
1.0368000000000000e+07  4.1563346572911549e+08
1.0454400000000000e+07  4.1563346572911686e+08
1.0540800000000000e+07  4.1563346572912157e+08
1.0627200000000000e+07  4.1563346572952020e+08
1.0713600000000000e+07  4.1563346573060155e+08
1.0800000000000000e+07  4.1563346573154849e+08
1.0886400000000000e+07  4.1563346573167562e+08
1.0972800000000000e+07  4.1563346573134404e+08
1.1059200000000000e+07  4.1563346479911816e+08
1.1145600000000000e+07  4.1563346479900849e+08
1.1232000000000000e+07  4.1563346479897797e+08
1.1318400000000000e+07  4.1563346479913384e+08
1.1404800000000000e+07  4.1563346477092314e+08
1.1491200000000000e+07  4.1563346476345122e+08
1.1577600000000000e+07  4.1563353917638677e+08
1.1664000000000000e+07  4.1563426789459115e+08
1.1750400000000000e+07  4.1563499326859647e+08
1.1836800000000000e+07  4.1563562389230841e+08
1.1923200000000000e+07  4.1563620232640177e+08
1.2009600000000000e+07  4.1563674566135466e+08
1.2096000000000000e+07  4.1563754444713026e+08
1.2182400000000000e+07  4.1569465862942582e+08
1.2268800000000000e+07  4.1570260165302414e+08
1.2355200000000000e+07  4.1568685086178470e+08
1.2441600000000000e+07  4.1565730677145463e+08
1.2528000000000000e+07  4.1563593332035625e+08
1.2614400000000000e+07  4.1561711207963610e+08
1.2700800000000000e+07  4.1560209690914094e+08
1.2787200000000000e+07  4.1559284807492006e+08
1.2873600000000000e+07  4.1558711256082165e+08
1.2960000000000000e+07  4.1557987971367979e+08
1.3046400000000000e+07  4.1556979934375286e+08
1.3132800000000000e+07  4.1555869462448144e+08
1.3219200000000000e+07  4.1555133160559231e+08
1.3305600000000000e+07  4.1554474900205857e+08
1.3392000000000000e+07  4.1554269849536896e+08
1.3478400000000000e+07  4.1553246971570337e+08
1.3564800000000000e+07  4.1550868902368981e+08
1.3651200000000000e+07  4.1547877524649590e+08
1.3737600000000000e+07  4.1544904847384644e+08
1.3824000000000000e+07  4.1542207570986992e+08
1.3910400000000000e+07  4.1540446798193419e+08
1.3996800000000000e+07  4.1538315687224984e+08
1.4083200000000000e+07  4.1536993824161130e+08
1.4169600000000000e+07  4.1536619839178944e+08
1.4256000000000000e+07  4.1535112572723144e+08
1.4342400000000000e+07  4.1532568047616172e+08
1.4428800000000000e+07  4.1529689320230651e+08
1.4515200000000000e+07  4.1527777666018158e+08
1.4601600000000000e+07  4.1526370258713090e+08
1.4688000000000000e+07  4.1525318284589648e+08
1.4774400000000000e+07  4.1523731772193080e+08
1.4860800000000000e+07  4.1520926396070379e+08
1.4947200000000000e+07  4.1518998856173605e+08
1.5033600000000000e+07  4.1517696724456078e+08
1.5120000000000000e+07  4.1516424226858741e+08
1.5206400000000000e+07  4.1515304902880991e+08
1.5292800000000000e+07  4.1515244785500020e+08
1.5379200000000000e+07  4.1513785475583249e+08
1.5465600000000000e+07  4.1510810713879400e+08
1.5552000000000000e+07  4.1508669272259253e+08
1.5638400000000000e+07  4.1508395691806746e+08
1.5724800000000000e+07  4.1508876154245645e+08
1.5811200000000000e+07  4.1508262766411877e+08
1.5897600000000000e+07  4.1507708734379649e+08
1.5984000000000000e+07  4.1506867190245408e+08
1.6070400000000000e+07  4.1506098462097728e+08
1.6156800000000000e+07  4.1506589444130635e+08
1.6243200000000000e+07  4.1505967043295848e+08
1.6329600000000000e+07  4.1503903527699310e+08
1.6416000000000000e+07  4.1502848094824952e+08
1.6502400000000000e+07  4.1502337868506366e+08
1.6588800000000000e+07  4.1501513118804717e+08
1.6675200000000000e+07  4.1500113411738068e+08
1.6761600000000000e+07  4.1498578092722708e+08
1.6848000000000000e+07  4.1497802008020431e+08
1.6934400000000000e+07  4.1497766950152910e+08
1.7020800000000000e+07  4.1497475330296308e+08
1.7107200000000000e+07  4.1496757365251261e+08
1.7193600000000000e+07  4.1495830527592421e+08
1.7280000000000000e+07  4.1495041701812702e+08
1.7366400000000000e+07  4.1493758971370715e+08
1.7452800000000000e+07  4.1492704477590525e+08
1.7539200000000000e+07  4.1491944594840711e+08
1.7625600000000000e+07  4.1491898856546420e+08
1.7712000000000000e+07  4.1492219750063181e+08
1.7798400000000000e+07  4.1493134927967280e+08
1.7884800000000000e+07  4.1494405315086865e+08
1.7971200000000000e+07  4.1495286339749300e+08
1.8057600000000000e+07  4.1495817585989892e+08
1.8144000000000000e+07  4.1495954901140630e+08
1.8230400000000000e+07  4.1494962375151646e+08
1.8316800000000000e+07  4.1493651613586253e+08
1.8403200000000000e+07  4.1494651807174784e+08
1.8489600000000000e+07  4.1494949672387683e+08
