7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,8.073450000000015336e-01,9.831900000000004525e-01,1.084510000000001639e+00,9.831900000000004525e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,8.073450000000015336e-01,8.910800000000005383e-01,1.084510000000001639e+00,1.084510000000001639e+00,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,8.073450000000015336e-01,8.910800000000005383e-01,1.084510000000001639e+00,1.084510000000001639e+00
9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,1.084510000000001639e+00,1.195960000000001244e+00,1.195960000000001244e+00,1.195960000000001244e+00,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,1.084510000000001639e+00,1.084510000000001639e+00,1.195960000000001244e+00,1.195960000000001244e+00,1.084510000000001639e+00,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,1.084510000000001639e+00,1.084510000000001639e+00,1.195960000000001244e+00,1.195960000000001244e+00
7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,8.073450000000015336e-01,9.831900000000004525e-01,1.084510000000001639e+00,9.831900000000004525e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,8.073450000000015336e-01,8.910800000000005383e-01,1.084510000000001639e+00,9.831900000000004525e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,8.073450000000015336e-01,8.910800000000005383e-01,1.084510000000001639e+00,1.084510000000001639e+00
9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,1.084510000000001639e+00,1.195960000000001244e+00,1.195960000000001244e+00,1.195960000000001244e+00,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,1.084510000000001639e+00,1.084510000000001639e+00,1.195960000000001244e+00,1.195960000000001244e+00,1.084510000000001639e+00,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,1.084510000000001639e+00,1.084510000000001639e+00,1.195960000000001244e+00,1.195960000000001244e+00
7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,8.073450000000015336e-01,9.831900000000004525e-01,1.084510000000001639e+00,9.831900000000004525e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,8.073450000000015336e-01,8.910800000000005383e-01,1.084510000000001639e+00,1.084510000000001639e+00,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,8.073450000000015336e-01,8.910800000000005383e-01,1.084510000000001639e+00,1.084510000000001639e+00
9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,1.084510000000001639e+00,1.195960000000001244e+00,1.195960000000001244e+00,1.195960000000001244e+00,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,1.084510000000001639e+00,1.084510000000001639e+00,1.195960000000001244e+00,1.195960000000001244e+00,1.084510000000001639e+00,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,1.084510000000001639e+00,1.084510000000001639e+00,1.195960000000001244e+00,1.195960000000001244e+00
7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,8.073450000000015336e-01,9.831900000000004525e-01,1.084510000000001639e+00,9.831900000000004525e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,8.073450000000015336e-01,8.910800000000005383e-01,1.084510000000001639e+00,9.831900000000004525e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,7.312250000000020123e-01,8.073450000000015336e-01,8.910800000000005383e-01,1.084510000000001639e+00,1.084510000000001639e+00
9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,1.084510000000001639e+00,1.195960000000001244e+00,1.195960000000001244e+00,1.195960000000001244e+00,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,1.084510000000001639e+00,1.084510000000001639e+00,1.195960000000001244e+00,1.195960000000001244e+00,1.084510000000001639e+00,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,9.831900000000004525e-01,1.084510000000001639e+00,1.084510000000001639e+00,1.195960000000001244e+00,1.195960000000001244e+00
6.619200000000020623e-01,6.099300000000020816e-01,6.099300000000020816e-01,6.099300000000020816e-01,6.099300000000020816e-01,6.099300000000020816e-01,6.619200000000020623e-01,6.619200000000020623e-01,7.820250000000008583e-01,9.273450000000007520e-01,9.273450000000007520e-01,9.273450000000007520e-01,6.619200000000020623e-01,6.619200000000020623e-01,6.619200000000020623e-01,6.619200000000020623e-01,6.619200000000020623e-01,6.619200000000020623e-01,6.619200000000020623e-01,6.619200000000020623e-01,6.619200000000020623e-01,8.512249999999994543e-01,9.273450000000007520e-01,9.273450000000007520e-01,6.619200000000020623e-01,6.619200000000020623e-01,6.619200000000020623e-01,6.619200000000020623e-01,6.619200000000020623e-01,6.619200000000020623e-01,6.619200000000020623e-01,6.619200000000020623e-01,6.619200000000020623e-01,8.512249999999994543e-01,9.273450000000007520e-01,9.273450000000007520e-01
8.512249999999994543e-01,8.512249999999994543e-01,8.512249999999994543e-01,8.512249999999994543e-01,8.512249999999994543e-01,8.512249999999994543e-01,8.512249999999994543e-01,9.273450000000007520e-01,9.273450000000007520e-01,1.011079999999999757e+00,1.103190000000001447e+00,1.103190000000001447e+00,9.273450000000007520e-01,8.512249999999994543e-01,8.512249999999994543e-01,8.512249999999994543e-01,8.512249999999994543e-01,8.512249999999994543e-01,9.273450000000007520e-01,9.273450000000007520e-01,9.273450000000007520e-01,1.011079999999999757e+00,1.103190000000001447e+00,1.103190000000001447e+00,9.273450000000007520e-01,9.273450000000007520e-01,8.512249999999994543e-01,8.512249999999994543e-01,8.512249999999994543e-01,9.273450000000007520e-01,9.273450000000007520e-01,9.273450000000007520e-01,9.273450000000007520e-01,1.011079999999999757e+00,1.103190000000001447e+00,1.103190000000001447e+00
