1.500000000000056843e-02,3.299999999999947420e-02,3.299999999999947420e-02,3.299999999999947420e-02,3.299999999999947420e-02,1.500000000000056843e-02
1.500000000000056843e-02,3.299999999999947420e-02,3.299999999999947420e-02,3.299999999999947420e-02,3.299999999999947420e-02,1.500000000000056843e-02
1.500000000000056843e-02,3.299999999999947420e-02,3.299999999999947420e-02,3.299999999999947420e-02,3.299999999999947420e-02,1.500000000000056843e-02
1.500000000000056843e-02,3.299999999999947420e-02,3.299999999999947420e-02,3.299999999999947420e-02,3.299999999999947420e-02,1.500000000000056843e-02
0.000000000000000000e+00,3.299999999999947420e-02,3.299999999999947420e-02,3.299999999999947420e-02,3.299999999999947420e-02,1.500000000000056843e-02
0.000000000000000000e+00,3.299999999999947420e-02,3.299999999999947420e-02,3.299999999999947420e-02,3.299999999999947420e-02,1.500000000000056843e-02
0.000000000000000000e+00,3.299999999999947420e-02,3.299999999999947420e-02,3.299999999999947420e-02,3.299999999999947420e-02,1.500000000000056843e-02
0.000000000000000000e+00,3.299999999999947420e-02,3.299999999999947420e-02,3.299999999999947420e-02,3.299999999999947420e-02,1.500000000000056843e-02
5.299999999999904787e-02,5.299999999999904787e-02,5.299999999999904787e-02,5.299999999999904787e-02,5.299999999999904787e-02,5.299999999999904787e-02
5.299999999999904787e-02,5.299999999999904787e-02,5.299999999999904787e-02,5.299999999999904787e-02,5.299999999999904787e-02,5.299999999999904787e-02
5.299999999999904787e-02,5.299999999999904787e-02,5.299999999999904787e-02,5.299999999999904787e-02,5.299999999999904787e-02,5.299999999999904787e-02
5.299999999999904787e-02,5.299999999999904787e-02,5.299999999999904787e-02,5.299999999999904787e-02,5.299999999999904787e-02,5.299999999999904787e-02
5.299999999999904787e-02,5.299999999999904787e-02,5.299999999999904787e-02,5.299999999999904787e-02,5.299999999999904787e-02,5.299999999999904787e-02
5.299999999999904787e-02,5.299999999999904787e-02,5.299999999999904787e-02,5.299999999999904787e-02,5.299999999999904787e-02,5.299999999999904787e-02
5.299999999999904787e-02,5.299999999999904787e-02,5.299999999999904787e-02,5.299999999999904787e-02,5.299999999999904787e-02,5.299999999999904787e-02
5.299999999999904787e-02,5.299999999999904787e-02,5.299999999999904787e-02,5.299999999999904787e-02,5.299999999999904787e-02,5.299999999999904787e-02
2.250000000000085265e-02,4.050000000000153477e-02,4.050000000000153477e-02,4.050000000000153477e-02,4.050000000000153477e-02,2.250000000000085265e-02
2.250000000000085265e-02,4.050000000000153477e-02,4.050000000000153477e-02,4.050000000000153477e-02,4.050000000000153477e-02,2.250000000000085265e-02
2.250000000000085265e-02,4.050000000000153477e-02,4.050000000000153477e-02,4.050000000000153477e-02,4.050000000000153477e-02,2.250000000000085265e-02
2.250000000000085265e-02,4.050000000000153477e-02,4.050000000000153477e-02,4.050000000000153477e-02,4.050000000000153477e-02,2.250000000000085265e-02
2.250000000000085265e-02,4.050000000000153477e-02,4.050000000000153477e-02,4.050000000000153477e-02,4.050000000000153477e-02,2.250000000000085265e-02
2.250000000000085265e-02,4.050000000000153477e-02,4.050000000000153477e-02,4.050000000000153477e-02,4.050000000000153477e-02,2.250000000000085265e-02
2.250000000000085265e-02,4.050000000000153477e-02,4.050000000000153477e-02,4.050000000000153477e-02,4.050000000000153477e-02,2.250000000000085265e-02
2.250000000000085265e-02,4.050000000000153477e-02,4.050000000000153477e-02,4.050000000000153477e-02,4.050000000000153477e-02,2.250000000000085265e-02
6.050000000000110845e-02,6.050000000000110845e-02,6.050000000000110845e-02,6.050000000000110845e-02,6.050000000000110845e-02,6.050000000000110845e-02
6.050000000000110845e-02,6.050000000000110845e-02,6.050000000000110845e-02,6.050000000000110845e-02,6.050000000000110845e-02,6.050000000000110845e-02
6.050000000000110845e-02,6.050000000000110845e-02,6.050000000000110845e-02,6.050000000000110845e-02,6.050000000000110845e-02,6.050000000000110845e-02
6.050000000000110845e-02,6.050000000000110845e-02,6.050000000000110845e-02,6.050000000000110845e-02,6.050000000000110845e-02,6.050000000000110845e-02
6.050000000000110845e-02,6.050000000000110845e-02,6.050000000000110845e-02,6.050000000000110845e-02,6.050000000000110845e-02,6.050000000000110845e-02
6.050000000000110845e-02,6.050000000000110845e-02,6.050000000000110845e-02,6.050000000000110845e-02,6.050000000000110845e-02,6.050000000000110845e-02
6.050000000000110845e-02,6.050000000000110845e-02,6.050000000000110845e-02,6.050000000000110845e-02,6.050000000000110845e-02,6.050000000000110845e-02
6.050000000000110845e-02,6.050000000000110845e-02,6.050000000000110845e-02,6.050000000000110845e-02,6.050000000000110845e-02,6.050000000000110845e-02
