6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.820249999999994373e-01,1.003190000000000026e+00,1.003190000000000026e+00,1.003190000000000026e+00,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.820249999999994373e-01,8.273450000000011073e-01,1.003190000000000026e+00,1.003190000000000026e+00,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,8.273450000000011073e-01,1.003190000000000026e+00,1.003190000000000026e+00
8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,9.110800000000018883e-01,1.003190000000000026e+00,1.104510000000001213e+00,1.104510000000001213e+00,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,9.110800000000018883e-01,1.003190000000000026e+00,1.104510000000001213e+00,1.104510000000001213e+00,9.110800000000018883e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,9.110800000000018883e-01,1.003190000000000026e+00,1.104510000000001213e+00,1.104510000000001213e+00
6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.820249999999994373e-01,9.110800000000018883e-01,1.003190000000000026e+00,1.003190000000000026e+00,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,8.273450000000011073e-01,1.003190000000000026e+00,1.003190000000000026e+00,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,8.273450000000011073e-01,1.003190000000000026e+00,1.003190000000000026e+00
8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,9.110800000000018883e-01,1.003190000000000026e+00,1.104510000000001213e+00,1.104510000000001213e+00,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,9.110800000000018883e-01,1.003190000000000026e+00,1.104510000000001213e+00,1.104510000000001213e+00,9.110800000000018883e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,9.110800000000018883e-01,1.003190000000000026e+00,1.104510000000001213e+00,1.104510000000001213e+00
6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.820249999999994373e-01,1.003190000000000026e+00,1.003190000000000026e+00,1.003190000000000026e+00,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.820249999999994373e-01,8.273450000000011073e-01,1.003190000000000026e+00,1.003190000000000026e+00,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,8.273450000000011073e-01,1.003190000000000026e+00,1.003190000000000026e+00
8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,9.110800000000018883e-01,1.003190000000000026e+00,1.104510000000001213e+00,1.104510000000001213e+00,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,9.110800000000018883e-01,1.003190000000000026e+00,1.104510000000001213e+00,1.104510000000001213e+00,9.110800000000018883e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,9.110800000000018883e-01,1.003190000000000026e+00,1.104510000000001213e+00,1.104510000000001213e+00
6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.820249999999994373e-01,1.003190000000000026e+00,1.003190000000000026e+00,1.003190000000000026e+00,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.820249999999994373e-01,8.273450000000011073e-01,1.003190000000000026e+00,1.003190000000000026e+00,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,6.191099999999991610e-01,8.273450000000011073e-01,1.003190000000000026e+00,1.003190000000000026e+00
8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,9.110800000000018883e-01,1.003190000000000026e+00,1.104510000000001213e+00,1.104510000000001213e+00,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,9.110800000000018883e-01,1.003190000000000026e+00,1.104510000000001213e+00,1.104510000000001213e+00,9.110800000000018883e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,8.273450000000011073e-01,9.110800000000018883e-01,1.003190000000000026e+00,1.104510000000001213e+00,1.104510000000001213e+00
4.905000000000008242e-01,4.905000000000008242e-01,4.905000000000008242e-01,4.905000000000008242e-01,4.905000000000008242e-01,4.905000000000008242e-01,4.905000000000008242e-01,6.251200000000007861e-01,7.426600000000007640e-01,8.419200000000017781e-01,8.419200000000017781e-01,8.419200000000017781e-01,4.905000000000008242e-01,4.905000000000008242e-01,4.905000000000008242e-01,4.905000000000008242e-01,4.905000000000008242e-01,4.905000000000008242e-01,4.905000000000008242e-01,4.905000000000008242e-01,7.426600000000007640e-01,7.899300000000017974e-01,8.419200000000017781e-01,8.419200000000017781e-01,4.905000000000008242e-01,4.905000000000008242e-01,4.905000000000008242e-01,4.905000000000008242e-01,4.905000000000008242e-01,4.905000000000008242e-01,4.905000000000008242e-01,4.905000000000008242e-01,6.996900000000003672e-01,7.899300000000017974e-01,8.419200000000017781e-01,8.419200000000017781e-01
5.634850000000000136e-01,5.634850000000000136e-01,5.634850000000000136e-01,5.634850000000000136e-01,5.634850000000000136e-01,5.634850000000000136e-01,5.634850000000000136e-01,5.928350000000008890e-01,7.426600000000007640e-01,7.899300000000017974e-01,8.991100000000002979e-01,8.419200000000017781e-01,5.928350000000008890e-01,5.634850000000000136e-01,5.634850000000000136e-01,5.634850000000000136e-01,5.634850000000000136e-01,5.634850000000000136e-01,5.634850000000000136e-01,5.928350000000008890e-01,6.996900000000003672e-01,7.899300000000017974e-01,8.991100000000002979e-01,8.419200000000017781e-01,5.928350000000008890e-01,5.634850000000000136e-01,5.634850000000000136e-01,5.634850000000000136e-01,5.634850000000000136e-01,5.634850000000000136e-01,5.634850000000000136e-01,5.928350000000008890e-01,6.996900000000003672e-01,7.899300000000017974e-01,8.991100000000002979e-01,8.991100000000002979e-01
