1.305000000000013927e-01,1.305000000000013927e-01,1.305000000000013927e-01,1.305000000000013927e-01,1.305000000000013927e-01,1.305000000000013927e-01
1.305000000000013927e-01,1.305000000000013927e-01,1.305000000000013927e-01,1.305000000000013927e-01,1.305000000000013927e-01,1.305000000000013927e-01
1.305000000000013927e-01,1.305000000000013927e-01,1.305000000000013927e-01,1.305000000000013927e-01,1.305000000000013927e-01,1.305000000000013927e-01
1.305000000000013927e-01,1.305000000000013927e-01,1.305000000000013927e-01,1.305000000000013927e-01,1.305000000000013927e-01,1.305000000000013927e-01
1.305000000000013927e-01,1.305000000000013927e-01,1.305000000000013927e-01,1.305000000000013927e-01,1.305000000000013927e-01,1.305000000000013927e-01
1.305000000000013927e-01,1.305000000000013927e-01,1.305000000000013927e-01,1.305000000000013927e-01,1.305000000000013927e-01,1.305000000000013927e-01
1.305000000000013927e-01,1.305000000000013927e-01,1.305000000000013927e-01,1.305000000000013927e-01,1.305000000000013927e-01,1.305000000000013927e-01
1.305000000000013927e-01,1.305000000000013927e-01,1.305000000000013927e-01,1.305000000000013927e-01,1.305000000000013927e-01,1.305000000000013927e-01
5.819200000000002149e-01,5.819200000000002149e-01,5.819200000000002149e-01,2.305000000000010374e-01,2.305000000000010374e-01,2.305000000000010374e-01
6.391100000000022874e-01,6.391100000000022874e-01,6.391100000000022874e-01,2.305000000000010374e-01,2.305000000000010374e-01,2.305000000000010374e-01
5.819200000000002149e-01,5.819200000000002149e-01,5.819200000000002149e-01,2.305000000000010374e-01,2.305000000000010374e-01,2.305000000000010374e-01
6.391100000000022874e-01,6.391100000000022874e-01,6.391100000000022874e-01,2.305000000000010374e-01,2.305000000000010374e-01,2.305000000000010374e-01
5.819200000000002149e-01,5.819200000000002149e-01,5.819200000000002149e-01,2.305000000000010374e-01,2.305000000000010374e-01,2.305000000000010374e-01
6.391100000000022874e-01,6.391100000000022874e-01,6.391100000000022874e-01,2.305000000000010374e-01,2.305000000000010374e-01,2.305000000000010374e-01
5.819200000000002149e-01,5.819200000000002149e-01,5.819200000000002149e-01,2.305000000000010374e-01,2.305000000000010374e-01,2.305000000000010374e-01
6.391100000000022874e-01,6.391100000000022874e-01,6.391100000000022874e-01,2.305000000000010374e-01,2.305000000000010374e-01,2.305000000000010374e-01
1.805000000000003268e-01,1.805000000000003268e-01,1.805000000000003268e-01,1.805000000000003268e-01,1.805000000000003268e-01,1.805000000000003268e-01
5.891100000000015768e-01,5.891100000000015768e-01,1.805000000000003268e-01,1.805000000000003268e-01,1.805000000000003268e-01,1.805000000000003268e-01
1.805000000000003268e-01,1.805000000000003268e-01,1.805000000000003268e-01,1.805000000000003268e-01,1.805000000000003268e-01,1.805000000000003268e-01
5.891100000000015768e-01,5.891100000000015768e-01,1.805000000000003268e-01,1.805000000000003268e-01,1.805000000000003268e-01,1.805000000000003268e-01
1.805000000000003268e-01,1.805000000000003268e-01,2.268050000000005895e-01,1.805000000000003268e-01,1.805000000000003268e-01,1.805000000000003268e-01
5.891100000000015768e-01,5.891100000000015768e-01,5.891100000000015768e-01,1.805000000000003268e-01,1.805000000000003268e-01,1.805000000000003268e-01
1.805000000000003268e-01,1.805000000000003268e-01,2.534850000000012926e-01,1.805000000000003268e-01,1.805000000000003268e-01,1.805000000000003268e-01
5.891100000000015768e-01,5.891100000000015768e-01,5.891100000000015768e-01,1.805000000000003268e-01,1.805000000000003268e-01,1.805000000000003268e-01
4.896900000000012909e-01,4.896900000000012909e-01,4.896900000000012909e-01,2.804999999999999716e-01,2.804999999999999716e-01,2.804999999999999716e-01
5.326599999999999113e-01,5.326599999999999113e-01,5.326599999999999113e-01,2.804999999999999716e-01,2.804999999999999716e-01,2.804999999999999716e-01
4.896900000000012909e-01,4.896900000000012909e-01,4.896900000000012909e-01,2.804999999999999716e-01,2.804999999999999716e-01,2.804999999999999716e-01
5.326599999999999113e-01,5.326599999999999113e-01,5.326599999999999113e-01,2.804999999999999716e-01,2.804999999999999716e-01,2.804999999999999716e-01
4.896900000000012909e-01,4.896900000000012909e-01,4.896900000000012909e-01,2.804999999999999716e-01,2.804999999999999716e-01,2.804999999999999716e-01
5.326599999999999113e-01,5.326599999999999113e-01,5.326599999999999113e-01,3.268050000000002342e-01,2.804999999999999716e-01,2.804999999999999716e-01
4.896900000000012909e-01,4.896900000000012909e-01,4.896900000000012909e-01,2.804999999999999716e-01,2.804999999999999716e-01,2.804999999999999716e-01
5.326599999999999113e-01,5.326599999999999113e-01,5.326599999999999113e-01,3.025500000000000966e-01,2.804999999999999716e-01,2.804999999999999716e-01
