1.668050000000000088e-01,1.668050000000000088e-01,2.228350000000000053e-01,4.199300000000000255e-01,7.373450000000000282e-01,9.131899999999999462e-01,8.210800000000000320e-01,7.373450000000000282e-01,1.934850000000000181e-01,1.668050000000000088e-01
1.425500000000000100e-01,1.425500000000000100e-01,2.228350000000000053e-01,4.719200000000000061e-01,7.373450000000000282e-01,9.131899999999999462e-01,8.210800000000000320e-01,9.131899999999999462e-01,1.668050000000000088e-01,1.425500000000000100e-01
1.668050000000000088e-01,1.668050000000000088e-01,1.934850000000000181e-01,4.199300000000000255e-01,7.373450000000000282e-01,9.131899999999999462e-01,8.210800000000000320e-01,7.373450000000000282e-01,1.668050000000000088e-01,1.668050000000000088e-01
1.425500000000000100e-01,1.425500000000000100e-01,2.228350000000000053e-01,4.719200000000000061e-01,7.373450000000000282e-01,9.131899999999999462e-01,8.210800000000000320e-01,8.210800000000000320e-01,1.425500000000000100e-01,1.425500000000000100e-01
1.934850000000000181e-01,1.934850000000000181e-01,2.228350000000000053e-01,4.199300000000000255e-01,7.373450000000000282e-01,9.131899999999999462e-01,8.210800000000000320e-01,7.373450000000000282e-01,1.934850000000000181e-01,1.934850000000000181e-01
1.668050000000000088e-01,1.668050000000000088e-01,2.551200000000000134e-01,4.719200000000000061e-01,7.373450000000000282e-01,9.131899999999999462e-01,8.210800000000000320e-01,9.131899999999999462e-01,1.668050000000000088e-01,1.668050000000000088e-01
1.934850000000000181e-01,1.934850000000000181e-01,2.228350000000000053e-01,4.199300000000000255e-01,7.373450000000000282e-01,9.131899999999999462e-01,8.210800000000000320e-01,7.373450000000000282e-01,1.934850000000000181e-01,1.934850000000000181e-01
1.668050000000000088e-01,1.668050000000000088e-01,2.228350000000000053e-01,4.719200000000000061e-01,7.373450000000000282e-01,9.131899999999999462e-01,8.210800000000000320e-01,9.131899999999999462e-01,1.668050000000000088e-01,1.668050000000000088e-01
5.719199999999999839e-01,5.719199999999999839e-01,5.719199999999999839e-01,5.719199999999999839e-01,6.291100000000000581e-01,8.373450000000000060e-01,1.013190000000000035e+00,1.013190000000000035e+00,5.719199999999999839e-01,5.719199999999999839e-01
6.920250000000000012e-01,7.612250000000000405e-01,7.612250000000000405e-01,7.612250000000000405e-01,7.612250000000000405e-01,9.210800000000000098e-01,1.013190000000000035e+00,9.210800000000000098e-01,7.612250000000000405e-01,7.612250000000000405e-01
5.719199999999999839e-01,5.719199999999999839e-01,5.719199999999999839e-01,5.719199999999999839e-01,6.291100000000000581e-01,8.373450000000000060e-01,1.013190000000000035e+00,6.291100000000000581e-01,5.719199999999999839e-01,5.719199999999999839e-01
6.920250000000000012e-01,6.920250000000000012e-01,7.612250000000000405e-01,7.612250000000000405e-01,7.612250000000000405e-01,9.210800000000000098e-01,1.013190000000000035e+00,9.210800000000000098e-01,7.612250000000000405e-01,6.920250000000000012e-01
5.719199999999999839e-01,5.719199999999999839e-01,5.719199999999999839e-01,5.719199999999999839e-01,6.291100000000000581e-01,8.373450000000000060e-01,1.013190000000000035e+00,1.013190000000000035e+00,5.719199999999999839e-01,5.719199999999999839e-01
7.612250000000000405e-01,7.612250000000000405e-01,7.612250000000000405e-01,7.612250000000000405e-01,7.612250000000000405e-01,9.210800000000000098e-01,1.013190000000000035e+00,1.013190000000000035e+00,7.612250000000000405e-01,7.612250000000000405e-01
5.719199999999999839e-01,5.719199999999999839e-01,5.719199999999999839e-01,5.719199999999999839e-01,6.291100000000000581e-01,8.373450000000000060e-01,1.013190000000000035e+00,6.291100000000000581e-01,5.719199999999999839e-01,5.719199999999999839e-01
7.612250000000000405e-01,7.612250000000000405e-01,7.612250000000000405e-01,7.612250000000000405e-01,7.612250000000000405e-01,9.210800000000000098e-01,1.013190000000000035e+00,9.210800000000000098e-01,7.612250000000000405e-01,7.612250000000000405e-01
4.726599999999999691e-01,4.726599999999999691e-01,4.726599999999999691e-01,5.199300000000000033e-01,5.719199999999999839e-01,9.210800000000000098e-01,9.210800000000000098e-01,9.210800000000000098e-01,4.726599999999999691e-01,4.726599999999999691e-01
6.291100000000000581e-01,6.291100000000000581e-01,6.291100000000000581e-01,6.920250000000000012e-01,6.920250000000000012e-01,9.210800000000000098e-01,9.210800000000000098e-01,9.210800000000000098e-01,6.291100000000000581e-01,6.291100000000000581e-01
4.726599999999999691e-01,4.726599999999999691e-01,4.726599999999999691e-01,4.726599999999999691e-01,5.719199999999999839e-01,9.210800000000000098e-01,9.210800000000000098e-01,9.210800000000000098e-01,4.726599999999999691e-01,4.726599999999999691e-01
6.291100000000000581e-01,6.291100000000000581e-01,6.291100000000000581e-01,6.920250000000000012e-01,6.920250000000000012e-01,9.210800000000000098e-01,9.210800000000000098e-01,9.210800000000000098e-01,6.291100000000000581e-01,6.291100000000000581e-01
5.199300000000000033e-01,5.199300000000000033e-01,5.199300000000000033e-01,5.199300000000000033e-01,5.719199999999999839e-01,9.210800000000000098e-01,9.210800000000000098e-01,9.210800000000000098e-01,5.199300000000000033e-01,5.199300000000000033e-01
6.920250000000000012e-01,6.920250000000000012e-01,6.920250000000000012e-01,6.920250000000000012e-01,6.920250000000000012e-01,9.210800000000000098e-01,1.013190000000000035e+00,9.210800000000000098e-01,6.920250000000000012e-01,6.920250000000000012e-01
5.199300000000000033e-01,5.199300000000000033e-01,5.199300000000000033e-01,5.199300000000000033e-01,5.719199999999999839e-01,9.210800000000000098e-01,9.210800000000000098e-01,9.210800000000000098e-01,5.199300000000000033e-01,5.199300000000000033e-01
6.920250000000000012e-01,6.920250000000000012e-01,6.920250000000000012e-01,6.920250000000000012e-01,6.920250000000000012e-01,9.210800000000000098e-01,1.013190000000000035e+00,9.210800000000000098e-01,6.920250000000000012e-01,6.920250000000000012e-01
4.228349999999999609e-01,4.228349999999999609e-01,4.228349999999999609e-01,4.228349999999999609e-01,7.920249999999999790e-01,8.612250000000000183e-01,8.612250000000000183e-01,8.612250000000000183e-01,4.228349999999999609e-01,4.228349999999999609e-01
5.726599999999999469e-01,5.726599999999999469e-01,5.726599999999999469e-01,5.726599999999999469e-01,6.719199999999999617e-01,8.612250000000000183e-01,8.612250000000000183e-01,8.612250000000000183e-01,5.726599999999999469e-01,5.726599999999999469e-01
4.228349999999999609e-01,4.228349999999999609e-01,4.228349999999999609e-01,4.228349999999999609e-01,7.920249999999999790e-01,8.612250000000000183e-01,8.612250000000000183e-01,8.612250000000000183e-01,4.228349999999999609e-01,4.228349999999999609e-01
5.726599999999999469e-01,5.726599999999999469e-01,5.726599999999999469e-01,5.726599999999999469e-01,6.719199999999999617e-01,8.612250000000000183e-01,8.612250000000000183e-01,8.612250000000000183e-01,5.726599999999999469e-01,5.726599999999999469e-01
4.228349999999999609e-01,4.228349999999999609e-01,4.228349999999999609e-01,4.228349999999999609e-01,7.920249999999999790e-01,8.612250000000000183e-01,8.612250000000000183e-01,8.612250000000000183e-01,4.228349999999999609e-01,4.228349999999999609e-01
5.726599999999999469e-01,5.726599999999999469e-01,5.726599999999999469e-01,5.726599999999999469e-01,6.719199999999999617e-01,8.612250000000000183e-01,8.612250000000000183e-01,8.612250000000000183e-01,5.726599999999999469e-01,5.726599999999999469e-01
4.228349999999999609e-01,4.228349999999999609e-01,4.228349999999999609e-01,4.228349999999999609e-01,7.920249999999999790e-01,8.612250000000000183e-01,8.612250000000000183e-01,8.612250000000000183e-01,4.228349999999999609e-01,4.228349999999999609e-01
5.726599999999999469e-01,5.726599999999999469e-01,5.726599999999999469e-01,5.726599999999999469e-01,6.719199999999999617e-01,8.612250000000000183e-01,8.612250000000000183e-01,8.612250000000000183e-01,5.726599999999999469e-01,5.726599999999999469e-01
