0.000000000000000000e+00,0.000000000000000000e+00,1.099999999999999867e-01,3.606300000000000061e-01,6.620249999999999746e-01,8.073449999999999793e-01,6.620249999999999746e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.099999999999999867e-01,3.606300000000000061e-01,5.991100000000000314e-01,7.312250000000000139e-01,5.991100000000000314e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.099999999999999867e-01,3.606300000000000061e-01,6.620249999999999746e-01,8.073449999999999793e-01,6.620249999999999746e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.099999999999999867e-01,3.606300000000000061e-01,5.991100000000000314e-01,7.312250000000000139e-01,5.991100000000000314e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.099999999999999867e-01,3.606300000000000061e-01,6.620249999999999746e-01,8.073449999999999793e-01,6.620249999999999746e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.099999999999999867e-01,3.606300000000000061e-01,5.991100000000000314e-01,7.312250000000000139e-01,5.991100000000000314e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.099999999999999867e-01,3.606300000000000061e-01,6.620249999999999746e-01,8.073449999999999793e-01,6.620249999999999746e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.099999999999999867e-01,3.606300000000000061e-01,5.991100000000000314e-01,7.312250000000000139e-01,5.991100000000000314e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.099999999999999867e-01,2.899999999999999800e-01,5.626600000000000490e-01,6.619199999999999529e-01,5.196899999999999853e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.099999999999999867e-01,2.899999999999999800e-01,5.196899999999999853e-01,6.619199999999999529e-01,4.806300000000000017e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.099999999999999867e-01,2.899999999999999800e-01,5.626600000000000490e-01,6.619199999999999529e-01,4.806300000000000017e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.099999999999999867e-01,2.899999999999999800e-01,5.196899999999999853e-01,6.619199999999999529e-01,4.806300000000000017e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.099999999999999867e-01,2.899999999999999800e-01,5.626600000000000490e-01,6.619199999999999529e-01,5.196899999999999853e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.099999999999999867e-01,2.899999999999999800e-01,5.196899999999999853e-01,6.619199999999999529e-01,4.806300000000000017e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.099999999999999867e-01,2.899999999999999800e-01,5.626600000000000490e-01,6.619199999999999529e-01,4.806300000000000017e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.099999999999999867e-01,2.899999999999999800e-01,5.196899999999999853e-01,6.619199999999999529e-01,4.806300000000000017e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.024999999999999800e-01,2.868049999999999766e-01,5.399300000000000210e-01,6.491099999999999648e-01,5.399300000000000210e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.024999999999999800e-01,2.868049999999999766e-01,5.399300000000000210e-01,6.491099999999999648e-01,4.926599999999999868e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.024999999999999800e-01,2.868049999999999766e-01,5.399300000000000210e-01,6.491099999999999648e-01,5.399300000000000210e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.024999999999999800e-01,2.868049999999999766e-01,5.399300000000000210e-01,6.491099999999999648e-01,4.926599999999999868e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.024999999999999800e-01,2.868049999999999766e-01,5.399300000000000210e-01,6.491099999999999648e-01,5.399300000000000210e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.024999999999999800e-01,2.868049999999999766e-01,5.399300000000000210e-01,6.491099999999999648e-01,4.926599999999999868e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.024999999999999800e-01,2.868049999999999766e-01,5.399300000000000210e-01,6.491099999999999648e-01,5.399300000000000210e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.024999999999999800e-01,2.868049999999999766e-01,5.399300000000000210e-01,6.491099999999999648e-01,4.926599999999999868e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.024999999999999800e-01,2.999999999999999889e-01,4.628349999999999964e-01,5.696900000000000297e-01,3.825500000000000012e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.024999999999999800e-01,2.800000000000000266e-01,4.628349999999999964e-01,5.696900000000000297e-01,4.068049999999999722e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.024999999999999800e-01,2.999999999999999889e-01,4.628349999999999964e-01,5.696900000000000297e-01,3.825500000000000012e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.024999999999999800e-01,2.800000000000000266e-01,4.628349999999999964e-01,5.696900000000000297e-01,4.068049999999999722e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.024999999999999800e-01,2.999999999999999889e-01,4.628349999999999964e-01,5.696900000000000297e-01,3.825500000000000012e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.024999999999999800e-01,2.800000000000000266e-01,4.628349999999999964e-01,5.696900000000000297e-01,4.068049999999999722e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.024999999999999800e-01,2.999999999999999889e-01,4.628349999999999964e-01,5.696900000000000297e-01,3.825500000000000012e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.024999999999999800e-01,2.800000000000000266e-01,4.628349999999999964e-01,5.696900000000000297e-01,4.068049999999999722e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
